country,ISO_A3,spei,date
Slovakia,SVK,-1.9005023,2022-06-16
Slovenia,SVN,-1.6745838,2022-06-16
Solomon Islands,SLB,0.034936644,2022-06-16
Somalia,SOM,0.36043695,2022-06-16
Somaliland,SOL,-1.1031269,2022-06-16
South Africa,ZAF,0.8470983,2022-06-16
South Georgia and the Islands,SGS,-0.94627595,2022-06-16
South Korea,KOR,-1.1934279,2022-06-16
South Sudan,SSD,-0.30381593,2022-06-16
Spain,ESP,-1.5817502,2022-06-16
Sri Lanka,LKA,1.3923665,2022-06-16
Sudan,SDN,-0.6635843,2022-06-16
Suriname,SUR,0.24924913,2022-06-16
Sweden,SWE,-0.48166016,2022-06-16
Switzerland,CHE,-1.2105515,2022-06-16
Syria,SYR,-1.1062015,2022-06-16
Taiwan,TWN,0.3979901,2022-06-16
Tajikistan,TJK,-0.010979467,2022-06-16
Thailand,THA,0.74247885,2022-06-16
The Bahamas,BHS,0.5064158,2022-06-16
Togo,TGO,0.19532898,2022-06-16
Trinidad and Tobago,TTO,1.0471861,2022-06-16
Tunisia,TUN,-1.756524,2022-06-16
Turkey,TUR,-0.5513494,2022-06-16
Turkmenistan,TKM,-0.8337477,2022-06-16
Uganda,UGA,-0.36103174,2022-06-16
Ukraine,UKR,-0.97066724,2022-06-16
United Arab Emirates,ARE,-1.1996325,2022-06-16
United Kingdom,GBR,-0.6733298,2022-06-16
United Republic of Tanzania,TZA,-0.54017895,2022-06-16
United States Virgin Islands,VIR,-1.2364408,2022-06-16
United States of America,USA,-0.57125384,2022-06-16
Uruguay,URY,-0.5418944,2022-06-16
Uzbekistan,UZB,-0.78623646,2022-06-16
Vanuatu,VUT,0.036318902,2022-06-16
Venezuela,VEN,0.27088875,2022-06-16
Vietnam,VNM,0.6988303,2022-06-16
Western Sahara,ESH,-1.1750336,2022-06-16
Yemen,YEM,-0.24765044,2022-06-16
Zambia,ZMB,0.5467478,2022-06-16
Zimbabwe,ZWE,0.9599146,2022-06-16
eSwatini,SWZ,2.223289,2022-06-16
Afghanistan,AFG,-0.32871103,2022-07-16
Aland,ALA,-0.3394015,2022-07-16
Albania,ALB,-1.4980475,2022-07-16
Algeria,DZA,-1.4065824,2022-07-16
Angola,AGO,-0.109165125,2022-07-16
Argentina,ARG,-1.02579,2022-07-16
Armenia,ARM,-0.6115132,2022-07-16
Australia,AUS,0.07708339,2022-07-16
Austria,AUT,-1.6506858,2022-07-16
Azerbaijan,AZE,0.14462571,2022-07-16
Bangladesh,BGD,-1.5953009,2022-07-16
Belarus,BLR,-0.6621103,2022-07-16
Belgium,BEL,-1.9977127,2022-07-16
Belize,BLZ,0.7448953,2022-07-16
Benin,BEN,-0.15872046,2022-07-16
Bhutan,BTN,-0.7503582,2022-07-16
Bolivia,BOL,-1.218589,2022-07-16
Bosnia and Herzegovina,BIH,-2.1613314,2022-07-16
Botswana,BWA,-0.26264957,2022-07-16
Brazil,BRA,-0.59711665,2022-07-16
Brunei,BRN,0.45831746,2022-07-16
Bulgaria,BGR,-1.1521134,2022-07-16
Burkina Faso,BFA,0.11363578,2022-07-16
Burundi,BDI,-1.2058842,2022-07-16
Cabo Verde,CPV,-0.12311596,2022-07-16
Cambodia,KHM,0.11884334,2022-07-16
Cameroon,CMR,0.5001783,2022-07-16
Canada,CAN,-0.33627728,2022-07-16
Central African Republic,CAF,0.7999892,2022-07-16
Chad,TCD,-0.14942545,2022-07-16
Chile,CHL,-0.4526411,2022-07-16
China,CHN,-0.30483097,2022-07-16
Colombia,COL,0.8822617,2022-07-16
Comoros,COM,1.3158844,2022-07-16
Costa Rica,CRI,0.5914594,2022-07-16
Croatia,HRV,-2.139984,2022-07-16
Cuba,CUB,-0.053025447,2022-07-16
Cyprus,CYP,-0.14723559,2022-07-16
Czechia,CZE,-1.8533167,2022-07-16
Democratic Republic of the Congo,COD,0.14215307,2022-07-16
Denmark,DNK,-1.3708105,2022-07-16
Djibouti,DJI,-1.8254244,2022-07-16
Dominican Republic,DOM,-0.34043792,2022-07-16
East Timor,TLS,-0.3441477,2022-07-16
Ecuador,ECU,0.69000053,2022-07-16
Egypt,EGY,-0.8078412,2022-07-16
El Salvador,SLV,0.0238798,2022-07-16
Equatorial Guinea,GNQ,0.31120858,2022-07-16
Eritrea,ERI,-0.275356,2022-07-16
Estonia,EST,-0.46800777,2022-07-16
Ethiopia,ETH,-0.4166426,2022-07-16
Falkland Islands,FLK,-0.34459987,2022-07-16
Faroe Islands,FRO,-0.05282913,2022-07-16
Fiji,FJI,-0.5215566,2022-07-16
Finland,FIN,0.24386053,2022-07-16
France,FRA,-1.7607876,2022-07-16
French Polynesia,PYF,-0.08078926,2022-07-16
French Southern and Antarctic Lands,ATF,0.14154787,2022-07-16
Gabon,GAB,1.2540967,2022-07-16
Gambia,GMB,1.2788067,2022-07-16
Georgia,GEO,-0.059740078,2022-07-16
Germany,DEU,-1.9269768,2022-07-16
Ghana,GHA,-0.0685821,2022-07-16
Greece,GRC,-0.8591884,2022-07-16
Greenland,GRL,0.25596768,2022-07-16
Guatemala,GTM,0.47751316,2022-07-16
Guinea,GIN,0.43175378,2022-07-16
Guinea-Bissau,GNB,0.9334478,2022-07-16
Guyana,GUY,1.150805,2022-07-16
Haiti,HTI,-0.92005885,2022-07-16
Honduras,HND,0.22850887,2022-07-16
Hungary,HUN,-2.3706374,2022-07-16
Iceland,ISL,1.3396834,2022-07-16
India,IND,0.83065826,2022-07-16
Indonesia,IDN,0.38224193,2022-07-16
Iran,IRN,-0.8663156,2022-07-16
Iraq,IRQ,-1.1259515,2022-07-16
Ireland,IRL,-0.82543385,2022-07-16
Israel,ISR,0.09541796,2022-07-16
Italy,ITA,-2.1757264,2022-07-16
Ivory Coast,CIV,0.24510048,2022-07-16
Jamaica,JAM,-0.3700539,2022-07-16
Japan,JPN,0.028026957,2022-07-16
Jordan,JOR,-0.0109067205,2022-07-16
Kazakhstan,KAZ,-0.54812974,2022-07-16
Kenya,KEN,0.55850154,2022-07-16
Kosovo,XKX,-1.8123837,2022-07-16
Kuwait,KWT,-1.5248317,2022-07-16
Kyrgyzstan,KGZ,-0.05104475,2022-07-16
Laos,LAO,-0.16853942,2022-07-16
Latvia,LVA,0.09111251,2022-07-16
Lebanon,LBN,-0.24315614,2022-07-16
Lesotho,LSO,0.57514703,2022-07-16
Liberia,LBR,-0.02190765,2022-07-16
Libya,LBY,-1.2885814,2022-07-16
Lithuania,LTU,0.4805066,2022-07-16
Luxembourg,LUX,-2.0409846,2022-07-16
Madagascar,MDG,-0.9727826,2022-07-16
Malawi,MWI,-0.00049522903,2022-07-16
Malaysia,MYS,0.7815734,2022-07-16
Mali,MLI,0.02832587,2022-07-16
Mauritania,MRT,-0.36576533,2022-07-16
Mauritius,MUS,-1.2994545,2022-07-16
Mexico,MEX,-1.0094742,2022-07-16
Moldova,MDA,-1.9923278,2022-07-16
Mongolia,MNG,-1.4745411,2022-07-16
Montenegro,MNE,-2.0019329,2022-07-16
Morocco,MAR,-1.4135461,2022-07-16
Mozambique,MOZ,0.4225828,2022-07-16
Myanmar,MMR,-0.20793657,2022-07-16
Namibia,NAM,-0.7554932,2022-07-16
Nepal,NPL,-0.2329765,2022-07-16
Netherlands,NLD,-1.6871744,2022-07-16
New Caledonia,NCL,0.7184941,2022-07-16
New Zealand,NZL,1.4054723,2022-07-16
Nicaragua,NIC,0.9720442,2022-07-16
Niger,NER,-0.4109479,2022-07-16
Nigeria,NGA,-0.04119424,2022-07-16
North Korea,PRK,1.059302,2022-07-16
North Macedonia,MKD,-1.0493096,2022-07-16
Norway,NOR,0.39810318,2022-07-16
Oman,OMN,-0.29328766,2022-07-16
Pakistan,PAK,1.7966594,2022-07-16
Palestine,PSE,0.07789857,2022-07-16
Panama,PAN,0.6258471,2022-07-16
Papua New Guinea,PNG,-0.05148806,2022-07-16
Paraguay,PRY,-0.9714072,2022-07-16
Peru,PER,-0.50305986,2022-07-16
Philippines,PHL,0.35886535,2022-07-16
Poland,POL,-1.5597976,2022-07-16
Portugal,PRT,-2.084443,2022-07-16
Puerto Rico,PRI,-0.49597147,2022-07-16
Qatar,QAT,-1.5898699,2022-07-16
Republic of Serbia,SRB,-2.1497705,2022-07-16
Republic of the Congo,COG,1.4594433,2022-07-16
Romania,ROU,-2.2925277,2022-07-16
Russia,RUS,-0.22024195,2022-07-16
Rwanda,RWA,-0.6503949,2022-07-16
Saint Vincent and the Grenadines,VCT,0.28225842,2022-07-16
Samoa,WSM,0.10522864,2022-07-16
Saudi Arabia,SAU,-1.0339503,2022-07-16
Senegal,SEN,0.8827394,2022-07-16
Siachen Glacier,SIA,1.5143553,2022-07-16
Sierra Leone,SLE,0.0034704998,2022-07-16
Slovakia,SVK,-2.2300773,2022-07-16
Slovenia,SVN,-2.098351,2022-07-16
Solomon Islands,SLB,0.055094816,2022-07-16
Somalia,SOM,-0.4261156,2022-07-16
Somaliland,SOL,-1.4522167,2022-07-16
South Africa,ZAF,0.1972344,2022-07-16
South Georgia and the Islands,SGS,-1.3218113,2022-07-16
South Korea,KOR,-0.9097643,2022-07-16
South Sudan,SSD,-0.10913409,2022-07-16
Spain,ESP,-2.296902,2022-07-16
Sri Lanka,LKA,0.99927384,2022-07-16
Sudan,SDN,-0.12579116,2022-07-16
Suriname,SUR,1.1440353,2022-07-16
Sweden,SWE,0.0057250652,2022-07-16
Switzerland,CHE,-2.095388,2022-07-16
Syria,SYR,0.07123883,2022-07-16
Taiwan,TWN,0.107344404,2022-07-16
Tajikistan,TJK,0.5386774,2022-07-16
Thailand,THA,1.0465363,2022-07-16
The Bahamas,BHS,0.37070355,2022-07-16
Togo,TGO,-0.2168489,2022-07-16
Trinidad and Tobago,TTO,0.81548727,2022-07-16
Tunisia,TUN,-1.9351078,2022-07-16
Turkey,TUR,0.30697128,2022-07-16
Turkmenistan,TKM,-0.31727648,2022-07-16
Uganda,UGA,-0.09115142,2022-07-16
Ukraine,UKR,-1.4159477,2022-07-16
United Arab Emirates,ARE,-1.1671512,2022-07-16
United Kingdom,GBR,-1.2294563,2022-07-16
United Republic of Tanzania,TZA,-0.26942983,2022-07-16
United States Virgin Islands,VIR,-1.0440398,2022-07-16
United States of America,USA,-0.38696155,2022-07-16
Uruguay,URY,-0.78559846,2022-07-16
Uzbekistan,UZB,-0.29955447,2022-07-16
Vanuatu,VUT,-0.005970571,2022-07-16
Venezuela,VEN,0.03386188,2022-07-16
Vietnam,VNM,0.05988204,2022-07-16
Western Sahara,ESH,-1.339899,2022-07-16
Yemen,YEM,-0.07114278,2022-07-16
Zambia,ZMB,0.5156222,2022-07-16
Zimbabwe,ZWE,0.4947248,2022-07-16
eSwatini,SWZ,0.9897295,2022-07-16
Afghanistan,AFG,-0.19454226,2022-08-16
Aland,ALA,-0.74744,2022-08-16
Albania,ALB,-0.74546903,2022-08-16
Algeria,DZA,-1.2463017,2022-08-16
Angola,AGO,-0.2903286,2022-08-16
Argentina,ARG,-0.96327233,2022-08-16
Armenia,ARM,-1.6455917,2022-08-16
Australia,AUS,-0.036313932,2022-08-16
Austria,AUT,-1.5799928,2022-08-16
Azerbaijan,AZE,-1.6396345,2022-08-16
Bangladesh,BGD,-2.4589968,2022-08-16
Belarus,BLR,-1.446561,2022-08-16
Belgium,BEL,-2.201621,2022-08-16
Belize,BLZ,2.0098648,2022-08-16
Benin,BEN,0.39662978,2022-08-16
Bhutan,BTN,-1.7774485,2022-08-16
Bolivia,BOL,-0.7062051,2022-08-16
Bosnia and Herzegovina,BIH,-1.9838078,2022-08-16
Botswana,BWA,-0.49341276,2022-08-16
Brazil,BRA,-0.32314965,2022-08-16
Brunei,BRN,1.0243263,2022-08-16
Bulgaria,BGR,-0.31778377,2022-08-16
Burkina Faso,BFA,0.6762563,2022-08-16
Burundi,BDI,1.3153003,2022-08-16
Cabo Verde,CPV,-0.1551559,2022-08-16
Cambodia,KHM,0.80879563,2022-08-16
Cameroon,CMR,0.55621713,2022-08-16
Canada,CAN,-0.49960575,2022-08-16
Central African Republic,CAF,0.383274,2022-08-16
Chad,TCD,-0.03125741,2022-08-16
Chile,CHL,-0.5218617,2022-08-16
China,CHN,-0.44290212,2022-08-16
Colombia,COL,0.98180544,2022-08-16
Comoros,COM,1.423784,2022-08-16
Costa Rica,CRI,0.051659726,2022-08-16
Croatia,HRV,-1.9516517,2022-08-16
Cuba,CUB,-0.29017165,2022-08-16
Cyprus,CYP,0.14589797,2022-08-16
Czechia,CZE,-1.5092013,2022-08-16
Democratic Republic of the Congo,COD,0.16278915,2022-08-16
Denmark,DNK,-1.7653584,2022-08-16
Djibouti,DJI,-0.2431288,2022-08-16
Dominican Republic,DOM,-0.09582098,2022-08-16
East Timor,TLS,0.13336654,2022-08-16
Ecuador,ECU,0.9856122,2022-08-16
Egypt,EGY,-1.1588706,2022-08-16
El Salvador,SLV,-0.13255616,2022-08-16
Equatorial Guinea,GNQ,0.38845855,2022-08-16
Eritrea,ERI,0.81731033,2022-08-16
Estonia,EST,-0.88894475,2022-08-16
Ethiopia,ETH,0.14699616,2022-08-16
Falkland Islands,FLK,-0.7582308,2022-08-16
Faroe Islands,FRO,-0.24217169,2022-08-16
Fiji,FJI,-0.5691471,2022-08-16
Finland,FIN,-0.07607924,2022-08-16
France,FRA,-1.5561604,2022-08-16
French Polynesia,PYF,1.0464351,2022-08-16
French Southern and Antarctic Lands,ATF,0.1431267,2022-08-16
Gabon,GAB,1.7295053,2022-08-16
Gambia,GMB,0.79626286,2022-08-16
Georgia,GEO,-1.0917962,2022-08-16
Germany,DEU,-1.9975308,2022-08-16
Ghana,GHA,0.100251,2022-08-16
Greece,GRC,0.34399155,2022-08-16
Greenland,GRL,0.21317162,2022-08-16
Guatemala,GTM,0.11737557,2022-08-16
Guinea,GIN,0.4309892,2022-08-16
Guinea-Bissau,GNB,0.51719993,2022-08-16
Guyana,GUY,0.7569723,2022-08-16
Haiti,HTI,-1.8026221,2022-08-16
Honduras,HND,-0.10822904,2022-08-16
Hungary,HUN,-1.9987793,2022-08-16
Iceland,ISL,0.65096444,2022-08-16
India,IND,0.62188673,2022-08-16
Indonesia,IDN,1.0497899,2022-08-16
Iran,IRN,-1.2480041,2022-08-16
Iraq,IRQ,-1.8034618,2022-08-16
Ireland,IRL,-1.741382,2022-08-16
Israel,ISR,-0.25169456,2022-08-16
Italy,ITA,-1.985986,2022-08-16
Ivory Coast,CIV,0.61054945,2022-08-16
Jamaica,JAM,0.18770191,2022-08-16
Japan,JPN,0.63574183,2022-08-16
Jordan,JOR,-0.49469018,2022-08-16
Kazakhstan,KAZ,-1.0810615,2022-08-16
Kenya,KEN,0.9573474,2022-08-16
Kosovo,XKX,-1.3362538,2022-08-16
Kuwait,KWT,-1.7572747,2022-08-16
Kyrgyzstan,KGZ,-1.0057368,2022-08-16
Laos,LAO,0.23282713,2022-08-16
Latvia,LVA,-0.73731655,2022-08-16
Lebanon,LBN,-0.31547254,2022-08-16
Lesotho,LSO,0.12071732,2022-08-16
Liberia,LBR,0.06168712,2022-08-16
Libya,LBY,-1.4370785,2022-08-16
Lithuania,LTU,-0.6602607,2022-08-16
Luxembourg,LUX,-2.191316,2022-08-16
Madagascar,MDG,-0.93231875,2022-08-16
Malawi,MWI,0.8700494,2022-08-16
Malaysia,MYS,0.6773746,2022-08-16
Mali,MLI,0.33220562,2022-08-16
Mauritania,MRT,-0.07219413,2022-08-16
Mauritius,MUS,-1.3002232,2022-08-16
Mexico,MEX,-0.2556674,2022-08-16
Moldova,MDA,-1.5799397,2022-08-16
Mongolia,MNG,-1.0723222,2022-08-16
Montenegro,MNE,-1.8183584,2022-08-16
Morocco,MAR,-0.66486907,2022-08-16
Mozambique,MOZ,0.39048174,2022-08-16
Myanmar,MMR,-0.7567826,2022-08-16
Namibia,NAM,-0.48594463,2022-08-16
Nepal,NPL,-0.7160115,2022-08-16
Netherlands,NLD,-2.0748408,2022-08-16
New Caledonia,NCL,2.2121181,2022-08-16
New Zealand,NZL,1.5287448,2022-08-16
Nicaragua,NIC,0.4387496,2022-08-16
Niger,NER,0.37338537,2022-08-16
Nigeria,NGA,0.73804265,2022-08-16
North Korea,PRK,1.5018492,2022-08-16
North Macedonia,MKD,-0.19683832,2022-08-16
Norway,NOR,0.18795854,2022-08-16
Oman,OMN,-0.2128056,2022-08-16
Pakistan,PAK,2.1709323,2022-08-16
Palestine,PSE,-0.33505693,2022-08-16
Panama,PAN,0.59561485,2022-08-16
Papua New Guinea,PNG,0.059015483,2022-08-16
Paraguay,PRY,-1.0607619,2022-08-16
Peru,PER,-0.32838556,2022-08-16
Philippines,PHL,0.013392944,2022-08-16
Poland,POL,-1.4651623,2022-08-16
Portugal,PRT,-2.0479355,2022-08-16
Puerto Rico,PRI,0.53613716,2022-08-16
Qatar,QAT,-1.7303057,2022-08-16
Republic of Serbia,SRB,-1.8785559,2022-08-16
Republic of the Congo,COG,1.2669045,2022-08-16
Romania,ROU,-1.8313557,2022-08-16
Russia,RUS,-0.14945267,2022-08-16
Rwanda,RWA,2.0693865,2022-08-16
Saint Vincent and the Grenadines,VCT,0.8871925,2022-08-16
Samoa,WSM,0.34029993,2022-08-16
Saudi Arabia,SAU,-1.3397254,2022-08-16
Senegal,SEN,0.5812095,2022-08-16
Siachen Glacier,SIA,1.7052158,2022-08-16
Sierra Leone,SLE,-0.1139847,2022-08-16
Slovakia,SVK,-1.6324028,2022-08-16
Slovenia,SVN,-2.005897,2022-08-16
Solomon Islands,SLB,0.037519194,2022-08-16
Somalia,SOM,-0.24887286,2022-08-16
Somaliland,SOL,-0.77110356,2022-08-16
South Africa,ZAF,-0.11392901,2022-08-16
South Georgia and the Islands,SGS,-1.429667,2022-08-16
South Korea,KOR,0.1768706,2022-08-16
South Sudan,SSD,0.31620798,2022-08-16
Spain,ESP,-1.9628989,2022-08-16
Sri Lanka,LKA,0.7924475,2022-08-16
Sudan,SDN,0.24633762,2022-08-16
Suriname,SUR,1.5981567,2022-08-16
Sweden,SWE,-0.16676056,2022-08-16
Switzerland,CHE,-1.7384884,2022-08-16
Syria,SYR,-1.0469007,2022-08-16
Taiwan,TWN,-0.8015028,2022-08-16
Tajikistan,TJK,-0.40526652,2022-08-16
Thailand,THA,0.857555,2022-08-16
The Bahamas,BHS,0.06969428,2022-08-16
Togo,TGO,0.24373634,2022-08-16
Trinidad and Tobago,TTO,1.4376314,2022-08-16
Tunisia,TUN,-1.9834768,2022-08-16
Turkey,TUR,0.4020351,2022-08-16
Turkmenistan,TKM,-1.7843468,2022-08-16
Uganda,UGA,1.7667869,2022-08-16
Ukraine,UKR,-1.1830959,2022-08-16
United Arab Emirates,ARE,-0.9582005,2022-08-16
United Kingdom,GBR,-1.8307226,2022-08-16
United Republic of Tanzania,TZA,0.5853051,2022-08-16
United States Virgin Islands,VIR,0.26224956,2022-08-16
United States of America,USA,-0.22614074,2022-08-16
Uruguay,URY,-0.6299245,2022-08-16
Uzbekistan,UZB,-1.4889064,2022-08-16
Vanuatu,VUT,-0.052117184,2022-08-16
Venezuela,VEN,-0.04211186,2022-08-16
Vietnam,VNM,-0.4448648,2022-08-16
Western Sahara,ESH,-0.92025673,2022-08-16
Yemen,YEM,0.12810399,2022-08-16
Zambia,ZMB,0.5066612,2022-08-16
Zimbabwe,ZWE,0.32613716,2022-08-16
eSwatini,SWZ,-0.858709,2022-08-16
Afghanistan,AFG,-0.5173758,2022-09-16
Aland,ALA,-0.766339,2022-09-16
Albania,ALB,-0.070883,2022-09-16
Algeria,DZA,-1.3072402,2022-09-16
Angola,AGO,-0.061994515,2022-09-16
Argentina,ARG,-0.85996556,2022-09-16
Armenia,ARM,-1.5909979,2022-09-16
Australia,AUS,0.4401861,2022-09-16
Austria,AUT,-0.94243985,2022-09-16
Azerbaijan,AZE,-1.0768611,2022-09-16
Bangladesh,BGD,-2.1544118,2022-09-16
Belarus,BLR,-0.71315145,2022-09-16
Belgium,BEL,-1.777566,2022-09-16
Belize,BLZ,2.254896,2022-09-16
Benin,BEN,0.3994148,2022-09-16
Bhutan,BTN,-2.174396,2022-09-16
Bolivia,BOL,-0.9170371,2022-09-16
Bosnia and Herzegovina,BIH,-0.48420885,2022-09-16
Botswana,BWA,-1.073558,2022-09-16
Brazil,BRA,-0.5127583,2022-09-16
Brunei,BRN,0.8118452,2022-09-16
Bulgaria,BGR,-0.27878907,2022-09-16
Burkina Faso,BFA,1.2509121,2022-09-16
Burundi,BDI,1.2361362,2022-09-16
Cabo Verde,CPV,-0.059399176,2022-09-16
Cambodia,KHM,2.1469235,2022-09-16
Cameroon,CMR,0.29876295,2022-09-16
Canada,CAN,-0.4167266,2022-09-16
Central African Republic,CAF,0.6476038,2022-09-16
Chad,TCD,0.12368576,2022-09-16
Chile,CHL,-0.46859822,2022-09-16
China,CHN,-0.783152,2022-09-16
Colombia,COL,0.5278927,2022-09-16
Comoros,COM,2.432372,2022-09-16
Costa Rica,CRI,-0.64173687,2022-09-16
Croatia,HRV,-0.5862648,2022-09-16
Cuba,CUB,-0.83723783,2022-09-16
Cyprus,CYP,-0.54291576,2022-09-16
Czechia,CZE,-0.95474094,2022-09-16
Democratic Republic of the Congo,COD,0.24807045,2022-09-16
Denmark,DNK,-1.196524,2022-09-16
Djibouti,DJI,-0.1530706,2022-09-16
Dominican Republic,DOM,-0.13480413,2022-09-16
East Timor,TLS,0.30504125,2022-09-16
Ecuador,ECU,-0.050235126,2022-09-16
Egypt,EGY,-1.5038356,2022-09-16
El Salvador,SLV,0.005872548,2022-09-16
Equatorial Guinea,GNQ,-0.39340246,2022-09-16
Eritrea,ERI,0.83688605,2022-09-16
Estonia,EST,-0.97855484,2022-09-16
Ethiopia,ETH,0.057312664,2022-09-16
Falkland Islands,FLK,-0.971671,2022-09-16
Faroe Islands,FRO,-0.16421135,2022-09-16
Fiji,FJI,-0.753956,2022-09-16
Finland,FIN,-0.13438249,2022-09-16
France,FRA,-1.4016685,2022-09-16
French Polynesia,PYF,1.0929762,2022-09-16
French Southern and Antarctic Lands,ATF,-0.7070992,2022-09-16
Gabon,GAB,0.079334915,2022-09-16
Gambia,GMB,0.9824675,2022-09-16
Georgia,GEO,-0.96084505,2022-09-16
Germany,DEU,-1.3776726,2022-09-16
Ghana,GHA,0.5176786,2022-09-16
Greece,GRC,0.004119477,2022-09-16
Greenland,GRL,0.4083162,2022-09-16
Guatemala,GTM,0.57418454,2022-09-16
Guinea,GIN,0.16204171,2022-09-16
Guinea-Bissau,GNB,0.7009237,2022-09-16
Guyana,GUY,1.1181246,2022-09-16
Haiti,HTI,-1.7860953,2022-09-16
Honduras,HND,0.04115795,2022-09-16
Hungary,HUN,-0.5570156,2022-09-16
Iceland,ISL,0.16733035,2022-09-16
India,IND,0.68343633,2022-09-16
Indonesia,IDN,1.1856993,2022-09-16
Iran,IRN,-1.0332136,2022-09-16
Iraq,IRQ,-1.7284429,2022-09-16
Ireland,IRL,-1.2166443,2022-09-16
Israel,ISR,-0.6384403,2022-09-16
Italy,ITA,-1.0181046,2022-09-16
Ivory Coast,CIV,0.71667016,2022-09-16
Jamaica,JAM,0.017328465,2022-09-16
Japan,JPN,0.63366634,2022-09-16
Jordan,JOR,-0.7665313,2022-09-16
Kazakhstan,KAZ,-1.3925599,2022-09-16
Kenya,KEN,1.7843568,2022-09-16
Kosovo,XKX,-0.035645586,2022-09-16
Kuwait,KWT,-1.5345896,2022-09-16
Kyrgyzstan,KGZ,-1.2180061,2022-09-16
Laos,LAO,0.93861985,2022-09-16
Latvia,LVA,-1.0015535,2022-09-16
Lebanon,LBN,-0.7757416,2022-09-16
Lesotho,LSO,-0.70575094,2022-09-16
Liberia,LBR,0.0184517,2022-09-16
Libya,LBY,-1.4155667,2022-09-16
Lithuania,LTU,-0.83993006,2022-09-16
Luxembourg,LUX,-1.6244737,2022-09-16
Madagascar,MDG,-0.7112489,2022-09-16
Malawi,MWI,0.44605657,2022-09-16
Malaysia,MYS,0.14889182,2022-09-16
Mali,MLI,0.4136589,2022-09-16
Mauritania,MRT,0.15041618,2022-09-16
Mauritius,MUS,-1.2764076,2022-09-16
Mexico,MEX,0.053515546,2022-09-16
Moldova,MDA,-0.3073587,2022-09-16
Mongolia,MNG,-1.3375282,2022-09-16
Montenegro,MNE,-0.02622512,2022-09-16
Morocco,MAR,-0.523269,2022-09-16
Mozambique,MOZ,-0.27569836,2022-09-16
Myanmar,MMR,-0.7726423,2022-09-16
Namibia,NAM,-0.85960674,2022-09-16
Nepal,NPL,-0.49193522,2022-09-16
Netherlands,NLD,-1.6341832,2022-09-16
New Caledonia,NCL,2.3119495,2022-09-16
New Zealand,NZL,1.1067729,2022-09-16
Nicaragua,NIC,-0.39250433,2022-09-16
Niger,NER,0.51725876,2022-09-16
Nigeria,NGA,0.64061195,2022-09-16
North Korea,PRK,0.6460431,2022-09-16
North Macedonia,MKD,-0.11278713,2022-09-16
Norway,NOR,-0.04862674,2022-09-16
Oman,OMN,-0.53874284,2022-09-16
Pakistan,PAK,1.9538058,2022-09-16
Palestine,PSE,-0.61964387,2022-09-16
Panama,PAN,-0.039752692,2022-09-16
Papua New Guinea,PNG,0.5025184,2022-09-16
Paraguay,PRY,-0.8185253,2022-09-16
Peru,PER,-0.8190456,2022-09-16
Philippines,PHL,-0.15006627,2022-09-16
Poland,POL,-0.6561883,2022-09-16
Portugal,PRT,-1.586808,2022-09-16
Puerto Rico,PRI,0.7004519,2022-09-16
Qatar,QAT,-1.3991655,2022-09-16
Republic of Serbia,SRB,-0.28018117,2022-09-16
Republic of the Congo,COG,0.4171691,2022-09-16
Romania,ROU,-0.24758582,2022-09-16
Russia,RUS,0.00023435395,2022-09-16
Rwanda,RWA,1.9101055,2022-09-16
Saint Vincent and the Grenadines,VCT,0.57729477,2022-09-16
Samoa,WSM,0.12294542,2022-09-16
Saudi Arabia,SAU,-1.126333,2022-09-16
Senegal,SEN,0.77821076,2022-09-16
Siachen Glacier,SIA,1.0879434,2022-09-16
Sierra Leone,SLE,-0.18233956,2022-09-16
Slovakia,SVK,-0.29781768,2022-09-16
Slovenia,SVN,-0.6257554,2022-09-16
Solomon Islands,SLB,0.035438646,2022-09-16
Somalia,SOM,0.13969918,2022-09-16
Somaliland,SOL,0.06491205,2022-09-16
South Africa,ZAF,-0.95442015,2022-09-16
South Georgia and the Islands,SGS,-1.53157,2022-09-16
South Korea,KOR,-0.023153221,2022-09-16
South Sudan,SSD,0.35902303,2022-09-16
Spain,ESP,-1.4498595,2022-09-16
Sri Lanka,LKA,-0.17689005,2022-09-16
Sudan,SDN,0.3654968,2022-09-16
Suriname,SUR,1.2176577,2022-09-16
Sweden,SWE,-0.19147955,2022-09-16
Switzerland,CHE,-1.2895849,2022-09-16
Syria,SYR,-1.2997411,2022-09-16
Taiwan,TWN,-0.9171876,2022-09-16
Tajikistan,TJK,-0.93303674,2022-09-16
Thailand,THA,1.6886009,2022-09-16
The Bahamas,BHS,-0.71187115,2022-09-16
Togo,TGO,0.44135723,2022-09-16
Trinidad and Tobago,TTO,0.56352764,2022-09-16
Tunisia,TUN,-1.8928494,2022-09-16
Turkey,TUR,-0.6386491,2022-09-16
Turkmenistan,TKM,-1.9669969,2022-09-16
Uganda,UGA,1.560442,2022-09-16
Ukraine,UKR,0.29260126,2022-09-16
United Arab Emirates,ARE,0.027385758,2022-09-16
United Kingdom,GBR,-1.3775737,2022-09-16
United Republic of Tanzania,TZA,0.5505338,2022-09-16
United States Virgin Islands,VIR,0.33068553,2022-09-16
United States of America,USA,0.012523782,2022-09-16
Uruguay,URY,-0.8286868,2022-09-16
Uzbekistan,UZB,-1.8655416,2022-09-16
Vanuatu,VUT,0.035295494,2022-09-16
Venezuela,VEN,-0.14664486,2022-09-16
Vietnam,VNM,0.033653043,2022-09-16
