spei_iso3,spei,spei_date,year,month
BFA,-0.4756853,2022-04-16,2022,4
BDI,1.1340473,2022-04-16,2022,4
CPV,-0.6686204,2022-04-16,2022,4
KHM,1.5094007,2022-04-16,2022,4
CMR,-0.6004743,2022-04-16,2022,4
CAN,0.11628175,2022-04-16,2022,4
CAF,-0.57883227,2022-04-16,2022,4
TCD,0.24661092,2022-04-16,2022,4
CHL,0.07056929,2022-04-16,2022,4
CHN,-0.46287113,2022-04-16,2022,4
COL,1.0117997,2022-04-16,2022,4
COM,1.2779434,2022-04-16,2022,4
CRI,0.34871787,2022-04-16,2022,4
HRV,-1.280579,2022-04-16,2022,4
CUB,0.23488982,2022-04-16,2022,4
CYP,-0.0076747155,2022-04-16,2022,4
CZE,-1.5546592,2022-04-16,2022,4
COD,0.09444724,2022-04-16,2022,4
DNK,-0.096240185,2022-04-16,2022,4
DJI,-0.3802163,2022-04-16,2022,4
DOM,0.46499696,2022-04-16,2022,4
TLS,-1.295808,2022-04-16,2022,4
ECU,0.109294854,2022-04-16,2022,4
EGY,-0.32416698,2022-04-16,2022,4
SLV,0.22181283,2022-04-16,2022,4
GNQ,-0.96665543,2022-04-16,2022,4
ERI,0.07596101,2022-04-16,2022,4
EST,-0.33894962,2022-04-16,2022,4
ETH,0.2222828,2022-04-16,2022,4
FLK,1.2142717,2022-04-16,2022,4
FRO,-0.1658986,2022-04-16,2022,4
FJI,1.6091149,2022-04-16,2022,4
FIN,0.74611056,2022-04-16,2022,4
FRA,-0.9115382,2022-04-16,2022,4
PYF,-1.8607379,2022-04-16,2022,4
ATF,-0.5276981,2022-04-16,2022,4
GAB,-1.3631662,2022-04-16,2022,4
GMB,-1.1174027,2022-04-16,2022,4
GEO,-0.5015545,2022-04-16,2022,4
DEU,-1.0297241,2022-04-16,2022,4
GHA,-0.58016926,2022-04-16,2022,4
GRC,-0.801714,2022-04-16,2022,4
GRL,0.2365231,2022-04-16,2022,4
GTM,0.57626164,2022-04-16,2022,4
GIN,0.014651342,2022-04-16,2022,4
GNB,-1.032713,2022-04-16,2022,4
GUY,1.5210909,2022-04-16,2022,4
HTI,0.87706655,2022-04-16,2022,4
HND,0.7380281,2022-04-16,2022,4
HUN,-1.458662,2022-04-16,2022,4
ISL,1.6478975,2022-04-16,2022,4
IND,-0.79328257,2022-04-16,2022,4
IDN,0.016962437,2022-04-16,2022,4
IRN,-1.4869978,2022-04-16,2022,4
IRQ,-1.3675072,2022-04-16,2022,4
IRL,0.037715964,2022-04-16,2022,4
ISR,-0.17700376,2022-04-16,2022,4
ITA,-1.614152,2022-04-16,2022,4
CIV,-0.16972575,2022-04-16,2022,4
JAM,1.2867507,2022-04-16,2022,4
JPN,-1.0257512,2022-04-16,2022,4
JOR,-0.2283137,2022-04-16,2022,4
KAZ,-0.90315473,2022-04-16,2022,4
KEN,0.72340536,2022-04-16,2022,4
XKX,-0.9632788,2022-04-16,2022,4
KWT,-1.8328253,2022-04-16,2022,4
KGZ,0.40275094,2022-04-16,2022,4
LAO,1.9189827,2022-04-16,2022,4
LVA,-0.89604676,2022-04-16,2022,4
LBN,-0.5069351,2022-04-16,2022,4
LSO,1.0107607,2022-04-16,2022,4
LBR,-0.4009062,2022-04-16,2022,4
LBY,-0.0048768176,2022-04-16,2022,4
LTU,-0.77100104,2022-04-16,2022,4
LUX,-0.74539214,2022-04-16,2022,4
MDG,-0.035434652,2022-04-16,2022,4
MWI,0.8718503,2022-04-16,2022,4
MYS,1.0780118,2022-04-16,2022,4
MLI,-0.93530804,2022-04-16,2022,4
MRT,-0.8747095,2022-04-16,2022,4
MUS,1.7805015,2022-04-16,2022,4
MEX,-1.0615443,2022-04-16,2022,4
MDA,-1.2874283,2022-04-16,2022,4
MNG,-1.3648396,2022-04-16,2022,4
MNE,-1.0241982,2022-04-16,2022,4
MAR,-0.5272675,2022-04-16,2022,4
MOZ,0.59067076,2022-04-16,2022,4
MMR,0.99391735,2022-04-16,2022,4
NAM,0.17446163,2022-04-16,2022,4
NPL,-0.32975405,2022-04-16,2022,4
NLD,-0.8266072,2022-04-16,2022,4
NCL,1.1980587,2022-04-16,2022,4
NZL,0.24031492,2022-04-16,2022,4
NIC,0.2680451,2022-04-16,2022,4
NER,0.15220305,2022-04-16,2022,4
NGA,0.13909137,2022-04-16,2022,4
PRK,-0.7337126,2022-04-16,2022,4
MKD,-0.7732906,2022-04-16,2022,4
NOR,0.22833444,2022-04-16,2022,4
OMN,-0.969283,2022-04-16,2022,4
PAK,-2.258005,2022-04-16,2022,4
PSE,-0.17626822,2022-04-16,2022,4
PAN,0.9001713,2022-04-16,2022,4
PNG,-0.2967335,2022-04-16,2022,4
PRY,-0.64872533,2022-04-16,2022,4
PER,-0.3931336,2022-04-16,2022,4
PHL,1.5488855,2022-04-16,2022,4
POL,-1.1157727,2022-04-16,2022,4
PRT,-0.49524054,2022-04-16,2022,4
PRI,0.5916552,2022-04-16,2022,4
QAT,-1.6309525,2022-04-16,2022,4
SRB,-1.1593,2022-04-16,2022,4
COG,-0.93609565,2022-04-16,2022,4
ROU,-1.3068727,2022-04-16,2022,4
RUS,-0.06807438,2022-04-16,2022,4
RWA,0.9216329,2022-04-16,2022,4
VCT,0.47930372,2022-04-16,2022,4
WSM,-1.0518649,2022-04-16,2022,4
SAU,-1.1911255,2022-04-16,2022,4
SEN,-1.2208747,2022-04-16,2022,4
SIA,-1.273653,2022-04-16,2022,4
SLE,-0.22521372,2022-04-16,2022,4
SVK,-1.4293255,2022-04-16,2022,4
SVN,-1.3943439,2022-04-16,2022,4
SLB,-0.00087223406,2022-04-16,2022,4
SOM,0.928995,2022-04-16,2022,4
SOL,-0.6989691,2022-04-16,2022,4
ZAF,0.46592987,2022-04-16,2022,4
SGS,-0.7521018,2022-04-16,2022,4
KOR,-0.92885417,2022-04-16,2022,4
SSD,-0.03425946,2022-04-16,2022,4
ESP,0.14987805,2022-04-16,2022,4
LKA,1.0728854,2022-04-16,2022,4
SDN,0.07561807,2022-04-16,2022,4
SUR,1.0800481,2022-04-16,2022,4
SWE,-0.08325718,2022-04-16,2022,4
CHE,-0.96968246,2022-04-16,2022,4
SYR,-0.93128204,2022-04-16,2022,4
TWN,-0.08569174,2022-04-16,2022,4
TJK,-0.13040845,2022-04-16,2022,4
THA,1.654601,2022-04-16,2022,4
BHS,-0.13778721,2022-04-16,2022,4
TGO,-0.55280447,2022-04-16,2022,4
TTO,1.45268,2022-04-16,2022,4
TUN,-1.001814,2022-04-16,2022,4
TUR,-0.6442084,2022-04-16,2022,4
TKM,-1.1206557,2022-04-16,2022,4
UGA,-0.064988576,2022-04-16,2022,4
UKR,-0.66372615,2022-04-16,2022,4
ARE,-1.3668146,2022-04-16,2022,4
GBR,-0.064026356,2022-04-16,2022,4
TZA,0.04970331,2022-04-16,2022,4
VIR,0.77331954,2022-04-16,2022,4
USA,-0.06096083,2022-04-16,2022,4
URY,0.27042428,2022-04-16,2022,4
UZB,-0.9205372,2022-04-16,2022,4
VUT,0.013381009,2022-04-16,2022,4
VEN,0.37377152,2022-04-16,2022,4
VNM,1.1348596,2022-04-16,2022,4
ESH,-0.4886415,2022-04-16,2022,4
YEM,-0.07014954,2022-04-16,2022,4
ZMB,0.069721565,2022-04-16,2022,4
ZWE,-0.15902717,2022-04-16,2022,4
SWZ,-0.091282204,2022-04-16,2022,4
AFG,-1.35981,2022-05-16,2022,5
ALA,-0.8592596,2022-05-16,2022,5
ALB,-1.3648405,2022-05-16,2022,5
DZA,-0.62245417,2022-05-16,2022,5
AGO,0.1273245,2022-05-16,2022,5
ARG,-0.46061295,2022-05-16,2022,5
ARM,-0.010686294,2022-05-16,2022,5
AUS,0.01935253,2022-05-16,2022,5
AUT,-1.5278455,2022-05-16,2022,5
AZE,0.5152168,2022-05-16,2022,5
BGD,-0.1763021,2022-05-16,2022,5
BLR,-0.5283405,2022-05-16,2022,5
BEL,-1.8647063,2022-05-16,2022,5
BLZ,1.7868515,2022-05-16,2022,5
BEN,-0.5031973,2022-05-16,2022,5
BTN,0.6152623,2022-05-16,2022,5
BOL,-1.0904454,2022-05-16,2022,5
BIH,-1.6903007,2022-05-16,2022,5
BWA,0.49366933,2022-05-16,2022,5
BRA,-0.31867284,2022-05-16,2022,5
BRN,1.5218451,2022-05-16,2022,5
BGR,-1.5548491,2022-05-16,2022,5
BFA,-0.722362,2022-05-16,2022,5
BDI,-0.59392226,2022-05-16,2022,5
CPV,-0.45989427,2022-05-16,2022,5
KHM,1.0546771,2022-05-16,2022,5
CMR,-0.23710907,2022-05-16,2022,5
CAN,0.112809524,2022-05-16,2022,5
CAF,-0.024883285,2022-05-16,2022,5
TCD,-0.082145065,2022-05-16,2022,5
CHL,-0.2608366,2022-05-16,2022,5
CHN,-0.5928536,2022-05-16,2022,5
COL,0.46283385,2022-05-16,2022,5
COM,1.0140983,2022-05-16,2022,5
CRI,0.61029553,2022-05-16,2022,5
HRV,-1.6323673,2022-05-16,2022,5
CUB,0.09331385,2022-05-16,2022,5
CYP,-0.20799004,2022-05-16,2022,5
CZE,-1.8422645,2022-05-16,2022,5
COD,0.053497694,2022-05-16,2022,5
DNK,-1.700714,2022-05-16,2022,5
DJI,-0.97358066,2022-05-16,2022,5
DOM,0.20334505,2022-05-16,2022,5
TLS,-0.7429204,2022-05-16,2022,5
ECU,0.14731899,2022-05-16,2022,5
EGY,-0.4467092,2022-05-16,2022,5
SLV,0.24595554,2022-05-16,2022,5
GNQ,-0.3842091,2022-05-16,2022,5
ERI,-0.7532002,2022-05-16,2022,5
EST,-1.1767337,2022-05-16,2022,5
ETH,-0.23708062,2022-05-16,2022,5
FLK,0.733973,2022-05-16,2022,5
FRO,-0.30183724,2022-05-16,2022,5
FJI,0.86934155,2022-05-16,2022,5
FIN,-0.5388567,2022-05-16,2022,5
FRA,-1.3761699,2022-05-16,2022,5
PYF,-0.76410675,2022-05-16,2022,5
ATF,-1.0734409,2022-05-16,2022,5
GAB,-0.49275166,2022-05-16,2022,5
GMB,-0.19306895,2022-05-16,2022,5
GEO,0.45622218,2022-05-16,2022,5
DEU,-1.7135949,2022-05-16,2022,5
GHA,-0.33909848,2022-05-16,2022,5
GRC,-1.5477536,2022-05-16,2022,5
GRL,0.24946684,2022-05-16,2022,5
GTM,1.4275304,2022-05-16,2022,5
GIN,0.45767182,2022-05-16,2022,5
GNB,0.6032961,2022-05-16,2022,5
GUY,1.1933609,2022-05-16,2022,5
HTI,0.73019475,2022-05-16,2022,5
HND,0.94711035,2022-05-16,2022,5
HUN,-1.672583,2022-05-16,2022,5
ISL,1.6056536,2022-05-16,2022,5
IND,-0.3752295,2022-05-16,2022,5
IDN,-0.22989732,2022-05-16,2022,5
IRN,-1.2238567,2022-05-16,2022,5
IRQ,-1.0640429,2022-05-16,2022,5
IRL,-0.9731247,2022-05-16,2022,5
ISR,-0.14511293,2022-05-16,2022,5
ITA,-1.8572145,2022-05-16,2022,5
CIV,-0.2207918,2022-05-16,2022,5
JAM,1.0140123,2022-05-16,2022,5
JPN,-0.8976329,2022-05-16,2022,5
JOR,-0.16774154,2022-05-16,2022,5
KAZ,-0.34289747,2022-05-16,2022,5
KEN,0.7891202,2022-05-16,2022,5
XKX,-1.6308714,2022-05-16,2022,5
KWT,-1.6544921,2022-05-16,2022,5
KGZ,1.380452,2022-05-16,2022,5
LAO,1.164243,2022-05-16,2022,5
LVA,-1.0526805,2022-05-16,2022,5
LBN,-0.2067765,2022-05-16,2022,5
LSO,1.6443576,2022-05-16,2022,5
LBR,-0.40477493,2022-05-16,2022,5
LBY,-0.41625223,2022-05-16,2022,5
LTU,-0.79949945,2022-05-16,2022,5
LUX,-1.723245,2022-05-16,2022,5
MDG,0.07655061,2022-05-16,2022,5
MWI,0.46870226,2022-05-16,2022,5
MYS,0.9340427,2022-05-16,2022,5
MLI,-0.72071844,2022-05-16,2022,5
MRT,-0.8086153,2022-05-16,2022,5
MUS,1.9796188,2022-05-16,2022,5
MEX,-1.390278,2022-05-16,2022,5
MDA,-1.4458096,2022-05-16,2022,5
MNG,-1.9165255,2022-05-16,2022,5
MNE,-1.4838142,2022-05-16,2022,5
MAR,-0.6584547,2022-05-16,2022,5
MOZ,0.70726424,2022-05-16,2022,5
MMR,0.9272892,2022-05-16,2022,5
NAM,0.13775545,2022-05-16,2022,5
NPL,-0.24388984,2022-05-16,2022,5
NLD,-1.7226528,2022-05-16,2022,5
NCL,0.08234116,2022-05-16,2022,5
NZL,-0.74017435,2022-05-16,2022,5
NIC,1.1295153,2022-05-16,2022,5
NER,-0.5836041,2022-05-16,2022,5
NGA,-0.591195,2022-05-16,2022,5
PRK,-1.2504436,2022-05-16,2022,5
MKD,-1.7574737,2022-05-16,2022,5
NOR,-0.04048608,2022-05-16,2022,5
OMN,-1.1165745,2022-05-16,2022,5
PAK,-2.280154,2022-05-16,2022,5
PSE,0.021891654,2022-05-16,2022,5
PAN,0.7175167,2022-05-16,2022,5
PNG,-0.37849554,2022-05-16,2022,5
PRY,-0.13443424,2022-05-16,2022,5
PER,-0.53825426,2022-05-16,2022,5
PHL,1.5856425,2022-05-16,2022,5
POL,-1.7619749,2022-05-16,2022,5
PRT,-0.29491785,2022-05-16,2022,5
PRI,-0.43165186,2022-05-16,2022,5
QAT,-1.5095367,2022-05-16,2022,5
SRB,-1.5754385,2022-05-16,2022,5
COG,-0.07216306,2022-05-16,2022,5
ROU,-1.3800051,2022-05-16,2022,5
RUS,-0.26072648,2022-05-16,2022,5
RWA,-0.54550266,2022-05-16,2022,5
VCT,-0.44116506,2022-05-16,2022,5
WSM,-1.5545218,2022-05-16,2022,5
SAU,-1.1648942,2022-05-16,2022,5
SEN,-0.12376129,2022-05-16,2022,5
SIA,-0.43260378,2022-05-16,2022,5
SLE,-0.027272642,2022-05-16,2022,5
SVK,-1.8275614,2022-05-16,2022,5
SVN,-1.549556,2022-05-16,2022,5
SLB,0.002725708,2022-05-16,2022,5
SOM,0.4736477,2022-05-16,2022,5
SOL,-0.8268489,2022-05-16,2022,5
ZAF,0.75784206,2022-05-16,2022,5
SGS,-0.70121187,2022-05-16,2022,5
KOR,-1.823555,2022-05-16,2022,5
SSD,-0.3257912,2022-05-16,2022,5
ESP,-0.13203304,2022-05-16,2022,5
LKA,1.2441717,2022-05-16,2022,5
SDN,-0.5245123,2022-05-16,2022,5
SUR,0.664198,2022-05-16,2022,5
SWE,-0.6221818,2022-05-16,2022,5
CHE,-1.6023417,2022-05-16,2022,5
SYR,-0.12863843,2022-05-16,2022,5
TWN,0.37454224,2022-05-16,2022,5
TJK,0.893856,2022-05-16,2022,5
THA,1.4356791,2022-05-16,2022,5
BHS,-0.09176871,2022-05-16,2022,5
TGO,-0.37673968,2022-05-16,2022,5
TTO,0.06819372,2022-05-16,2022,5
TUN,-0.95851517,2022-05-16,2022,5
TUR,-0.6823607,2022-05-16,2022,5
TKM,-0.10016163,2022-05-16,2022,5
UGA,-0.6828186,2022-05-16,2022,5
UKR,-0.83408505,2022-05-16,2022,5
ARE,-1.4716568,2022-05-16,2022,5
GBR,-0.86300457,2022-05-16,2022,5
TZA,-0.72917634,2022-05-16,2022,5
VIR,-0.9012969,2022-05-16,2022,5
USA,-0.22873282,2022-05-16,2022,5
URY,0.1509515,2022-05-16,2022,5
UZB,0.044182688,2022-05-16,2022,5
VUT,-0.0033603115,2022-05-16,2022,5
VEN,0.018278405,2022-05-16,2022,5
VNM,0.94508004,2022-05-16,2022,5
ESH,-0.82015985,2022-05-16,2022,5
YEM,-0.19069053,2022-05-16,2022,5
ZMB,0.24360922,2022-05-16,2022,5
ZWE,0.29028958,2022-05-16,2022,5
SWZ,1.4837692,2022-05-16,2022,5
AFG,-1.4073628,2022-06-16,2022,6
ALA,-0.5866616,2022-06-16,2022,6
ALB,-1.3851284,2022-06-16,2022,6
DZA,-1.1116109,2022-06-16,2022,6
AGO,0.18971997,2022-06-16,2022,6
ARG,-0.79404914,2022-06-16,2022,6
ARM,-0.65023327,2022-06-16,2022,6
AUS,0.14195871,2022-06-16,2022,6
AUT,-0.98844314,2022-06-16,2022,6
AZE,-0.28806576,2022-06-16,2022,6
BGD,-0.5617813,2022-06-16,2022,6
BLR,-0.37838292,2022-06-16,2022,6
BEL,-1.2822473,2022-06-16,2022,6
BLZ,1.3812284,2022-06-16,2022,6
BEN,0.113705315,2022-06-16,2022,6
BTN,0.7932926,2022-06-16,2022,6
BOL,-1.5081615,2022-06-16,2022,6
BIH,-1.6762227,2022-06-16,2022,6
BWA,0.42734838,2022-06-16,2022,6
BRA,-0.46779945,2022-06-16,2022,6
BRN,0.950765,2022-06-16,2022,6
BGR,-0.9246959,2022-06-16,2022,6
BFA,-0.23379192,2022-06-16,2022,6
BDI,-1.0139848,2022-06-16,2022,6
CPV,-0.52903587,2022-06-16,2022,6
KHM,-0.16379099,2022-06-16,2022,6
CMR,0.13721727,2022-06-16,2022,6
CAN,-0.24115022,2022-06-16,2022,6
CAF,0.2276614,2022-06-16,2022,6
TCD,-0.27132657,2022-06-16,2022,6
CHL,-0.56167096,2022-06-16,2022,6
CHN,-0.30250505,2022-06-16,2022,6
COL,0.9855915,2022-06-16,2022,6
COM,0.8349938,2022-06-16,2022,6
CRI,1.2108954,2022-06-16,2022,6
HRV,-1.6928381,2022-06-16,2022,6
CUB,0.50703114,2022-06-16,2022,6
CYP,-0.8223863,2022-06-16,2022,6
CZE,-1.4513699,2022-06-16,2022,6
COD,0.18781778,2022-06-16,2022,6
DNK,-1.1128633,2022-06-16,2022,6
DJI,-1.4414955,2022-06-16,2022,6
DOM,-0.33038712,2022-06-16,2022,6
TLS,-1.0671257,2022-06-16,2022,6
ECU,0.68201256,2022-06-16,2022,6
EGY,-1.159102,2022-06-16,2022,6
SLV,0.18411756,2022-06-16,2022,6
GNQ,0.42810678,2022-06-16,2022,6
ERI,-0.74578124,2022-06-16,2022,6
EST,-0.6014031,2022-06-16,2022,6
ETH,0.1588421,2022-06-16,2022,6
FLK,-0.10384427,2022-06-16,2022,6
FRO,-0.29288122,2022-06-16,2022,6
FJI,-0.045495186,2022-06-16,2022,6
FIN,-0.40759212,2022-06-16,2022,6
FRA,-1.2321367,2022-06-16,2022,6
PYF,-0.22146212,2022-06-16,2022,6
ATF,-0.0715857,2022-06-16,2022,6
GAB,1.0652919,2022-06-16,2022,6
GMB,0.8583303,2022-06-16,2022,6
GEO,0.058388248,2022-06-16,2022,6
DEU,-1.4509403,2022-06-16,2022,6
GHA,0.06509537,2022-06-16,2022,6
GRC,-1.3882998,2022-06-16,2022,6
GRL,0.17683738,2022-06-16,2022,6
GTM,1.2955058,2022-06-16,2022,6
GIN,0.5967788,2022-06-16,2022,6
GNB,0.94676024,2022-06-16,2022,6
GUY,0.65299386,2022-06-16,2022,6
HTI,-0.3196923,2022-06-16,2022,6
HND,0.61211216,2022-06-16,2022,6
HUN,-1.8410151,2022-06-16,2022,6
ISL,0.80197126,2022-06-16,2022,6
IND,0.13072254,2022-06-16,2022,6
IDN,-0.0035512964,2022-06-16,2022,6
IRN,-1.129432,2022-06-16,2022,6
IRQ,-1.5301758,2022-06-16,2022,6
IRL,-0.022404116,2022-06-16,2022,6
ISR,-0.7856937,2022-06-16,2022,6
ITA,-1.9489021,2022-06-16,2022,6
CIV,0.020843355,2022-06-16,2022,6
JAM,0.7762865,2022-06-16,2022,6
JPN,-0.5924022,2022-06-16,2022,6
JOR,-0.7552368,2022-06-16,2022,6
KAZ,-0.9071431,2022-06-16,2022,6
KEN,1.1406454,2022-06-16,2022,6
XKX,-1.3216046,2022-06-16,2022,6
KWT,-1.6527332,2022-06-16,2022,6
KGZ,-0.1703472,2022-06-16,2022,6
LAO,0.2974758,2022-06-16,2022,6
LVA,-0.07623994,2022-06-16,2022,6
LBN,-1.5021076,2022-06-16,2022,6
LSO,1.9043249,2022-06-16,2022,6
LBR,-0.21360706,2022-06-16,2022,6
LBY,-1.262345,2022-06-16,2022,6
LTU,0.29013005,2022-06-16,2022,6
LUX,-1.2445858,2022-06-16,2022,6
MDG,-0.32847703,2022-06-16,2022,6
MWI,1.0149152,2022-06-16,2022,6
MYS,1.3151486,2022-06-16,2022,6
MLI,-0.23251763,2022-06-16,2022,6
MRT,-0.69155586,2022-06-16,2022,6
MUS,1.5098044,2022-06-16,2022,6
MEX,-0.7153062,2022-06-16,2022,6
MDA,-1.5703727,2022-06-16,2022,6
MNG,-1.7782491,2022-06-16,2022,6
MNE,-1.4102364,2022-06-16,2022,6
MAR,-1.0776281,2022-06-16,2022,6
MOZ,1.225829,2022-06-16,2022,6
MMR,0.79925925,2022-06-16,2022,6
NAM,-0.5312745,2022-06-16,2022,6
NPL,-0.10555333,2022-06-16,2022,6
NLD,-0.84523827,2022-06-16,2022,6
NCL,-0.208441,2022-06-16,2022,6
NZL,0.40606958,2022-06-16,2022,6
NIC,1.5473974,2022-06-16,2022,6
NER,-0.7535652,2022-06-16,2022,6
NGA,-0.29049757,2022-06-16,2022,6
PRK,0.86793786,2022-06-16,2022,6
MKD,-0.97477573,2022-06-16,2022,6
NOR,-0.106141955,2022-06-16,2022,6
OMN,-0.3987838,2022-06-16,2022,6
PAK,-0.74380726,2022-06-16,2022,6
PSE,-0.78355485,2022-06-16,2022,6
PAN,1.1478527,2022-06-16,2022,6
PNG,-0.19326904,2022-06-16,2022,6
PRY,-0.27244768,2022-06-16,2022,6
PER,-0.5938469,2022-06-16,2022,6
PHL,1.031222,2022-06-16,2022,6
POL,-1.5387777,2022-06-16,2022,6
PRT,-1.4383014,2022-06-16,2022,6
PRI,-1.0415045,2022-06-16,2022,6
QAT,-1.5815357,2022-06-16,2022,6
SRB,-1.596914,2022-06-16,2022,6
COG,1.505345,2022-06-16,2022,6
ROU,-1.6900166,2022-06-16,2022,6
RUS,-0.26161695,2022-06-16,2022,6
RWA,-0.8559847,2022-06-16,2022,6
VCT,0.019119482,2022-06-16,2022,6
WSM,-0.96366584,2022-06-16,2022,6
SAU,-1.5450482,2022-06-16,2022,6
SEN,0.7848416,2022-06-16,2022,6
SIA,0.8828204,2022-06-16,2022,6
SLE,-0.09116339,2022-06-16,2022,6
SVK,-1.9005023,2022-06-16,2022,6
SVN,-1.6745838,2022-06-16,2022,6
SLB,0.034936644,2022-06-16,2022,6
SOM,0.36043695,2022-06-16,2022,6
SOL,-1.1031269,2022-06-16,2022,6
ZAF,0.8470983,2022-06-16,2022,6
SGS,-0.94627595,2022-06-16,2022,6
KOR,-1.1934279,2022-06-16,2022,6
SSD,-0.30381593,2022-06-16,2022,6
ESP,-1.5817502,2022-06-16,2022,6
LKA,1.3923665,2022-06-16,2022,6
SDN,-0.6635843,2022-06-16,2022,6
SUR,0.24924913,2022-06-16,2022,6
SWE,-0.48166016,2022-06-16,2022,6
CHE,-1.2105515,2022-06-16,2022,6
SYR,-1.1062015,2022-06-16,2022,6
TWN,0.3979901,2022-06-16,2022,6
TJK,-0.010979467,2022-06-16,2022,6
THA,0.74247885,2022-06-16,2022,6
BHS,0.5064158,2022-06-16,2022,6
TGO,0.19532898,2022-06-16,2022,6
TTO,1.0471861,2022-06-16,2022,6
TUN,-1.756524,2022-06-16,2022,6
TUR,-0.5513494,2022-06-16,2022,6
TKM,-0.8337477,2022-06-16,2022,6
UGA,-0.36103174,2022-06-16,2022,6
UKR,-0.97066724,2022-06-16,2022,6
ARE,-1.1996325,2022-06-16,2022,6
GBR,-0.6733298,2022-06-16,2022,6
TZA,-0.54017895,2022-06-16,2022,6
VIR,-1.2364408,2022-06-16,2022,6
USA,-0.57125384,2022-06-16,2022,6
URY,-0.5418944,2022-06-16,2022,6
UZB,-0.78623646,2022-06-16,2022,6
VUT,0.036318902,2022-06-16,2022,6
VEN,0.27088875,2022-06-16,2022,6
VNM,0.6988303,2022-06-16,2022,6
ESH,-1.1750336,2022-06-16,2022,6
YEM,-0.24765044,2022-06-16,2022,6
ZMB,0.5467478,2022-06-16,2022,6
ZWE,0.9599146,2022-06-16,2022,6
SWZ,2.223289,2022-06-16,2022,6
AFG,-0.32871103,2022-07-16,2022,7
ALA,-0.3394015,2022-07-16,2022,7
ALB,-1.4980475,2022-07-16,2022,7
DZA,-1.4065824,2022-07-16,2022,7
AGO,-0.109165125,2022-07-16,2022,7
ARG,-1.02579,2022-07-16,2022,7
ARM,-0.6115132,2022-07-16,2022,7
AUS,0.07708339,2022-07-16,2022,7
AUT,-1.6506858,2022-07-16,2022,7
AZE,0.14462571,2022-07-16,2022,7
BGD,-1.5953009,2022-07-16,2022,7
BLR,-0.6621103,2022-07-16,2022,7
BEL,-1.9977127,2022-07-16,2022,7
BLZ,0.7448953,2022-07-16,2022,7
BEN,-0.15872046,2022-07-16,2022,7
BTN,-0.7503582,2022-07-16,2022,7
BOL,-1.218589,2022-07-16,2022,7
BIH,-2.1613314,2022-07-16,2022,7
BWA,-0.26264957,2022-07-16,2022,7
BRA,-0.59711665,2022-07-16,2022,7
BRN,0.45831746,2022-07-16,2022,7
BGR,-1.1521134,2022-07-16,2022,7
BFA,0.11363578,2022-07-16,2022,7
BDI,-1.2058842,2022-07-16,2022,7
CPV,-0.12311596,2022-07-16,2022,7
KHM,0.11884334,2022-07-16,2022,7
CMR,0.5001783,2022-07-16,2022,7
CAN,-0.33627728,2022-07-16,2022,7
CAF,0.7999892,2022-07-16,2022,7
TCD,-0.14942545,2022-07-16,2022,7
CHL,-0.4526411,2022-07-16,2022,7
CHN,-0.30483097,2022-07-16,2022,7
COL,0.8822617,2022-07-16,2022,7
COM,1.3158844,2022-07-16,2022,7
CRI,0.5914594,2022-07-16,2022,7
HRV,-2.139984,2022-07-16,2022,7
CUB,-0.053025447,2022-07-16,2022,7
CYP,-0.14723559,2022-07-16,2022,7
CZE,-1.8533167,2022-07-16,2022,7
COD,0.14215307,2022-07-16,2022,7
DNK,-1.3708105,2022-07-16,2022,7
DJI,-1.8254244,2022-07-16,2022,7
DOM,-0.34043792,2022-07-16,2022,7
TLS,-0.3441477,2022-07-16,2022,7
ECU,0.69000053,2022-07-16,2022,7
EGY,-0.8078412,2022-07-16,2022,7
SLV,0.0238798,2022-07-16,2022,7
GNQ,0.31120858,2022-07-16,2022,7
ERI,-0.275356,2022-07-16,2022,7
EST,-0.46800777,2022-07-16,2022,7
ETH,-0.4166426,2022-07-16,2022,7
FLK,-0.34459987,2022-07-16,2022,7
FRO,-0.05282913,2022-07-16,2022,7
FJI,-0.5215566,2022-07-16,2022,7
FIN,0.24386053,2022-07-16,2022,7
FRA,-1.7607876,2022-07-16,2022,7
PYF,-0.08078926,2022-07-16,2022,7
ATF,0.14154787,2022-07-16,2022,7
GAB,1.2540967,2022-07-16,2022,7
GMB,1.2788067,2022-07-16,2022,7
GEO,-0.059740078,2022-07-16,2022,7
DEU,-1.9269768,2022-07-16,2022,7
GHA,-0.0685821,2022-07-16,2022,7
GRC,-0.8591884,2022-07-16,2022,7
GRL,0.25596768,2022-07-16,2022,7
GTM,0.47751316,2022-07-16,2022,7
GIN,0.43175378,2022-07-16,2022,7
GNB,0.9334478,2022-07-16,2022,7
GUY,1.150805,2022-07-16,2022,7
HTI,-0.92005885,2022-07-16,2022,7
HND,0.22850887,2022-07-16,2022,7
HUN,-2.3706374,2022-07-16,2022,7
ISL,1.3396834,2022-07-16,2022,7
IND,0.83065826,2022-07-16,2022,7
IDN,0.38224193,2022-07-16,2022,7
IRN,-0.8663156,2022-07-16,2022,7
IRQ,-1.1259515,2022-07-16,2022,7
IRL,-0.82543385,2022-07-16,2022,7
ISR,0.09541796,2022-07-16,2022,7
ITA,-2.1757264,2022-07-16,2022,7
CIV,0.24510048,2022-07-16,2022,7
JAM,-0.3700539,2022-07-16,2022,7
JPN,0.028026957,2022-07-16,2022,7
